date,state,district,pincode,total,anomaly_score
01-06-2025,Maharashtra,Kolhapur,416115,2765,0.09447150640999347
01-05-2025,Haryana,Ambala,134003,2777,0.09447150640999347
01-04-2025,Madhya Pradesh,Dhar,454001,3358,0.09447150640999347
01-07-2025,Madhya Pradesh,Betul,460220,3185,0.09447150640999347
01-07-2025,Madhya Pradesh,Guna,473222,3516,0.09447150640999347
01-07-2025,Gujarat,Banaskantha,385001,2539,0.09447150640999347
01-04-2025,Gujarat,Kachchh,370001,2353,0.09447150640999347
01-06-2025,Madhya Pradesh,Chhatarpur,471001,3254,0.09447150640999347
01-07-2025,Uttar Pradesh,Hamirpur,210431,2721,0.09447150640999347
01-04-2025,Delhi,North East,110094,5790,0.09447150640999347
01-07-2025,Madhya Pradesh,Dewas,455336,3231,0.09447150640999347
01-06-2025,Bihar,Purnia,854304,3322,0.09447150640999347
01-03-2025,Tamil Nadu,Madurai,625009,2112,0.09447150640999347
01-03-2025,Gujarat,Rajkot,360003,2367,0.09447150640999347
01-06-2025,Madhya Pradesh,Dhar,454446,3264,0.09447150640999347
01-07-2025,Madhya Pradesh,Dhar,454001,3410,0.09447150640999347
01-07-2025,Chhattisgarh,Dhamtari,493773,3061,0.09447150640999347
01-05-2025,Punjab,Ludhiana,141007,2345,0.09447150640999347
01-04-2025,Madhya Pradesh,Betul,460330,3220,0.09447150640999347
01-04-2025,Madhya Pradesh,Khargone,451441,3533,0.09447150640999347
01-04-2025,Assam,Nagaon,782124,2034,0.09447150640999347
01-07-2025,Gujarat,Banaskantha,385310,2438,0.09447150640999347
01-07-2025,Chhattisgarh,Janjgir-champa,495556,3395,0.09447150640999347
01-05-2025,Madhya Pradesh,Alirajpur,457990,3436,0.09447150640999347
01-03-2025,Uttar Pradesh,Kanpur Nagar,208001,2728,0.09447150640999347
01-03-2025,Maharashtra,Beed,431122,3576,0.09447150640999347
01-07-2025,Rajasthan,Pratapgarh,312605,2628,0.0938898714655122
01-07-2025,Uttar Pradesh,Bijnor,246762,2901,0.0938898714655122
01-04-2025,Rajasthan,Sirohi,307026,2593,0.0938898714655122
01-07-2025,Jharkhand,Dhanbad,828205,2555,0.0938898714655122
01-06-2025,Rajasthan,Pali,306401,2562,0.0938898714655122
01-05-2025,Karnataka,Kolar,563101,1928,0.0938898714655122
01-07-2025,Kerala,Kozhikode,673612,1981,0.0938898714655122
01-03-2025,Meghalaya,West Garo Hills,794104,2371,0.0938898714655122
01-03-2025,Rajasthan,Pali,306401,2435,0.0938898714655122
01-07-2025,Rajasthan,Jaisalmer,345001,2597,0.0938898714655122
01-04-2025,Andhra Pradesh,Kurnool,518002,2331,0.0938898714655122
01-05-2025,Andhra Pradesh,Guntur,522601,1927,0.0938898714655122
01-04-2025,Rajasthan,Pali,306401,2504,0.0938898714655122
01-06-2025,Haryana,Gurgaon,122001,2596,0.0938898714655122
