date,state,district,total,anomaly_score
01-06-2025,Karnataka,Chitradurga,652,0.0005240822906685816
01-06-2025,Madhya Pradesh,Ujjain,1285,0.06549125957038315
01-06-2025,Punjab,Fazilka,707,0.0063124510387230215
01-06-2025,Karnataka,Bengaluru,1409,0.071764946991978
01-06-2025,Jammu & Kashmir,Ramban,707,0.0063124510387230215
01-06-2025,Maharashtra,Pune,1230,0.06322147034366565
01-06-2025,Jammu & Kashmir,Udhampur,1127,0.0581368486994831
01-06-2025,Uttar Pradesh,Mau,801,0.020704254576667136
01-06-2025,Odisha,Nabarangapur,1907,0.07808550019695992
01-06-2025,Karnataka,Bengaluru,688,0.0036760332874871127
01-06-2025,Maharashtra,Ahmadnagar,740,0.01480917315247765
01-06-2025,Chhattisgarh,Bemetara,5589,0.0967423096210136
01-06-2025,Maharashtra,Parbhani,1584,0.07348407170086846
01-06-2025,Tamil Nadu,Tiruppur,1005,0.045282612491180374
01-06-2025,Maharashtra,Mumbai Suburban,1537,0.07348407170086846
01-06-2025,Madhya Pradesh,Tikamgarh,3113,0.09438805860604471
01-06-2025,Gujarat,Ahmedabad,2227,0.08445326928272845
01-06-2025,Madhya Pradesh,Satna,758,0.01855551057966398
01-06-2025,Assam,Chirang,669,0.0020984583644443333
01-07-2025,Andhra Pradesh,Chittoor,1130,0.0581368486994831
01-07-2025,Maharashtra,Pune,800,0.020704254576667136
01-07-2025,Jharkhand,Simdega,1571,0.07348407170086846
01-07-2025,Jharkhand,Bokaro,676,0.0020984583644443333
01-07-2025,Punjab,SAS Nagar (Mohali),894,0.030445891884355647
01-07-2025,Maharashtra,Satara,696,0.0042026035735486245
01-07-2025,Uttar Pradesh,Allahabad,1087,0.050846840800042536
01-07-2025,Maharashtra,Solapur,843,0.0217808092595988
01-07-2025,Tamil Nadu,Tiruchirappalli,905,0.032081063698287116
01-07-2025,Maharashtra,Nanded,2012,0.08387242085846591
01-07-2025,Uttar Pradesh,Balrampur,1119,0.0570111312893713
01-07-2025,Jharkhand,Ranchi,806,0.020704254576667136
01-07-2025,Maharashtra,Kolhapur,900,0.032081063698287116
01-07-2025,Rajasthan,Alwar,1041,0.04973098135782328
01-07-2025,Uttar Pradesh,Mathura,974,0.03975590391976269
01-07-2025,Chhattisgarh,Dhamtari,800,0.020704254576667136
01-07-2025,Bihar,Patna,973,0.03975590391976269
01-07-2025,Madhya Pradesh,Panna,2645,0.09028341947608298
01-07-2025,Madhya Pradesh,Panna,2004,0.08387242085846591
01-07-2025,Maharashtra,Buldhana,1261,0.06378834188966742
01-07-2025,Bihar,Darbhanga,1412,0.071764946991978
01-07-2025,Rajasthan,Alwar,896,0.030445891884355647
01-07-2025,Jharkhand,Koderma,1129,0.0581368486994831
01-07-2025,Maharashtra,Akola,741,0.01480917315247765
01-07-2025,Uttar Pradesh,Chitrakoot,1232,0.06322147034366565
01-07-2025,Delhi,South Delhi,877,0.02772797029274754
01-07-2025,Madhya Pradesh,Khandwa,1835,0.07808550019695992
01-07-2025,Madhya Pradesh,Ujjain,3396,0.09556438768664122
01-07-2025,Madhya Pradesh,Hoshangabad,2354,0.0850345108340631
01-07-2025,Maharashtra,Nashik,1443,0.07119268040943305
01-07-2025,Delhi,Central Delhi,897,0.030445891884355647
01-07-2025,Madhya Pradesh,Sehore,904,0.032081063698287116
01-07-2025,Uttar Pradesh,Etawah,886,0.02881403570892871
01-07-2025,Kerala,Wayanad,696,0.0042026035735486245
01-07-2025,Madhya Pradesh,Tikamgarh,2071,0.08387242085846591
01-07-2025,Maharashtra,Jalgaon,3988,0.09556438768664122
01-07-2025,Bihar,Nalanda,987,0.041962101209954805
01-07-2025,Andhra Pradesh,Srikakulam,694,0.0036760332874871127
01-07-2025,Uttar Pradesh,Bijnor,1839,0.07808550019695992
01-07-2025,Uttar Pradesh,Deoria,1939,0.08039557110390061
01-07-2025,Rajasthan,Jodhpur,867,0.027185488448884798
01-07-2025,Uttar Pradesh,Ghazipur,697,0.0042026035735486245
01-07-2025,Bihar,Bhagalpur,1245,0.06322147034366565
01-07-2025,Chhattisgarh,Koriya,1532,0.07119268040943305
01-07-2025,Odisha,Angul,1015,0.045282612491180374
01-07-2025,Punjab,Amritsar,789,0.01855551057966398
01-07-2025,Madhya Pradesh,Betul,867,0.027185488448884798
01-07-2025,Uttar Pradesh,Sitapur,2895,0.09204017039329826
01-07-2025,Maharashtra,Jalgaon,1673,0.07520668936224129
01-07-2025,Delhi,South Delhi,769,0.01801923259755811
01-07-2025,Bihar,Aurangabad,980,0.04030689361253026
01-07-2025,Uttar Pradesh,Bareilly,1601,0.07405788913198608
01-07-2025,Bihar,Saharsa,1502,0.07119268040943305
01-07-2025,Bihar,Purnia,770,0.01801923259755811
01-07-2025,Madhya Pradesh,Damoh,3306,0.09438805860604471
01-07-2025,Chhattisgarh,Raipur,2640,0.09028341947608298
01-07-2025,Uttar Pradesh,Kheri,2608,0.08911423162438226
01-07-2025,Uttar Pradesh,Sambhal,1153,0.05926409043068592
01-07-2025,Gujarat,Anand,759,0.01855551057966398
01-07-2025,Chhattisgarh,Janjgir-champa,1472,0.07119268040943305
01-07-2025,Rajasthan,Kota,1060,0.050846840800042536
01-07-2025,Punjab,Ludhiana,653,0.0005240822906685816
01-07-2025,Maharashtra,Mumbai,1574,0.07348407170086846
01-07-2025,Madhya Pradesh,Rewa,784,0.01855551057966398
01-07-2025,Maharashtra,Mumbai,1292,0.06776719995023395
01-07-2025,Madhya Pradesh,Jabalpur,1245,0.06322147034366565
01-07-2025,Maharashtra,Hingoli,2168,0.08445326928272845
01-07-2025,Gujarat,Vadodara,784,0.01855551057966398
01-07-2025,Uttar Pradesh,Saharanpur,830,0.021242349822598428
01-07-2025,Uttar Pradesh,Lucknow,1123,0.0581368486994831
01-07-2025,Karnataka,Ramanagar,1042,0.04973098135782328
01-07-2025,Rajasthan,Ganganagar,727,0.011612118586514564
01-07-2025,Uttar Pradesh,Bara Banki,892,0.02881403570892871
01-07-2025,Bihar,Rohtas,1084,0.050846840800042536
01-07-2025,Maharashtra,Gadchiroli,1119,0.0570111312893713
01-07-2025,Madhya Pradesh,Khargone,4318,0.09556438768664122
01-07-2025,Maharashtra,Parbhani,4512,0.09556438768664122
01-07-2025,Chhattisgarh,Dakshin Bastar Dantewada,1003,0.045282612491180374
01-07-2025,Chhattisgarh,Kondagaon,1342,0.06947820195552934
01-07-2025,Maharashtra,Beed,1134,0.0581368486994831
01-07-2025,Uttarakhand,Haridwar,969,0.038105169829416474
01-07-2025,Maharashtra,Mumbai,1472,0.07119268040943305
01-07-2025,Uttarakhand,Udham Singh Nagar,1029,0.045282612491180374
01-07-2025,Karnataka,Chikkaballapur,750,0.016412573963858756
01-07-2025,Bihar,Jamui,764,0.01694776453489799
01-07-2025,West Bengal,Paschim Medinipur,813,0.020704254576667136
01-07-2025,Odisha,Kalahandi,992,0.04251458409069564
01-07-2025,Haryana,Palwal,2119,0.08445326928272845
01-07-2025,Chandigarh,Chandigarh,3946,0.09556438768664122
01-07-2025,Bihar,East Champaran,985,0.041962101209954805
01-07-2025,Uttar Pradesh,Bijnor,678,0.0020984583644443333
01-07-2025,Jharkhand,East Singhbhum,1749,0.07808550019695992
01-07-2025,Uttar Pradesh,Jhansi,1612,0.07348407170086846
01-07-2025,Rajasthan,Churu,818,0.020704254576667136
01-07-2025,Maharashtra,Solapur,1044,0.05028872233513304
01-07-2025,Bihar,Patna,798,0.020704254576667136
01-07-2025,Maharashtra,Nashik,1325,0.06776719995023395
01-07-2025,Madhya Pradesh,Mandsaur,1493,0.07119268040943305
01-07-2025,Bihar,Gopalganj,1250,0.06378834188966742
01-07-2025,Odisha,Balangir,754,0.016412573963858756
01-07-2025,Uttar Pradesh,Shahjahanpur,2329,0.0850345108340631
01-07-2025,Madhya Pradesh,Chhindwara,1626,0.07348407170086846
01-07-2025,Maharashtra,Gadchiroli,826,0.021242349822598428
01-07-2025,West Bengal,North 24 Parganas,1052,0.04973098135782328
01-07-2025,Bihar,Gopalganj,721,0.007898588037626997
01-07-2025,Uttar Pradesh,Amroha,1134,0.0581368486994831
01-07-2025,Madhya Pradesh,Rajgarh,2208,0.08445326928272845
01-07-2025,Tamil Nadu,Namakkal,2206,0.08445326928272845
01-07-2025,Chhattisgarh,Bemetara,897,0.030445891884355647
01-07-2025,Bihar,Begusarai,1633,0.07405788913198608
01-07-2025,Maharashtra,Chandrapur,1266,0.06378834188966742
01-07-2025,Jharkhand,Godda,689,0.0036760332874871127
01-07-2025,Telangana,K.v. Rangareddy,1371,0.071764946991978
01-07-2025,Jharkhand,Garhwa,3097,0.09438805860604471
01-07-2025,Uttar Pradesh,Shamli,2476,0.08736341363431355
01-07-2025,Gujarat,Junagadh,720,0.007898588037626997
01-07-2025,Gujarat,Kachchh,724,0.009487947781884443
01-07-2025,Madhya Pradesh,Katni,780,0.01855551057966398
01-07-2025,Jharkhand,Godda,961,0.03700654040739204
01-07-2025,Andhra Pradesh,Srikakulam,722,0.007898588037626997
01-07-2025,Maharashtra,Nagpur,1012,0.045282612491180374
01-07-2025,Bihar,Madhubani,995,0.043620671891777096
01-07-2025,Uttar Pradesh,Rampur,1532,0.07119268040943305
01-07-2025,Punjab,Fazilka,1369,0.071764946991978
01-07-2025,Punjab,Tarn Taran,907,0.03317302358854213
01-07-2025,Chhattisgarh,Bastar,2979,0.09321332022527562
01-07-2025,Madhya Pradesh,Sagar,1469,0.07119268040943305
01-07-2025,Bihar,Darbhanga,708,0.005784453741542128
01-07-2025,Maharashtra,Chandrapur,1343,0.06947820195552934
01-07-2025,Uttar Pradesh,Jhansi,716,0.007898588037626997
01-07-2025,Telangana,Mahabubnagar,1025,0.045282612491180374
01-07-2025,Madhya Pradesh,Damoh,2801,0.09028341947608298
01-07-2025,Jharkhand,West Singhbhum,1632,0.07405788913198608
01-07-2025,Uttar Pradesh,Agra,1081,0.050846840800042536
01-07-2025,Punjab,Rupnagar,767,0.01801923259755811
01-07-2025,Assam,Hojai,798,0.020704254576667136
01-07-2025,Gujarat,Mahesana,853,0.02339837518274901
01-07-2025,Uttar Pradesh,Jhansi,1010,0.045282612491180374
01-07-2025,Madhya Pradesh,Indore,3929,0.09556438768664122
01-07-2025,Rajasthan,Karauli,1155,0.05926409043068592
01-07-2025,Chhattisgarh,Bastar,1411,0.071764946991978
01-07-2025,Odisha,Cuttack,690,0.0036760332874871127
01-07-2025,Punjab,Sangrur,1566,0.07348407170086846
01-07-2025,Gujarat,Surendra Nagar,894,0.030445891884355647
01-07-2025,Andhra Pradesh,Nellore,907,0.03317302358854213
01-07-2025,Karnataka,Bangalore Rural,911,0.03481373644403185
01-07-2025,Chhattisgarh,Raipur,779,0.01855551057966398
01-07-2025,Rajasthan,Rajsamand,781,0.01855551057966398
01-07-2025,Maharashtra,Mumbai,713,0.007898588037626997
01-07-2025,Madhya Pradesh,Singrauli,984,0.041962101209954805
01-07-2025,Uttar Pradesh,Sitapur,2493,0.08736341363431355
01-07-2025,Gujarat,Amreli,886,0.02881403570892871
01-07-2025,Bihar,Saharsa,1316,0.06776719995023395
01-07-2025,Andhra Pradesh,Guntur,919,0.03481373644403185
01-07-2025,Madhya Pradesh,Raisen,1055,0.04973098135782328
01-07-2025,Madhya Pradesh,Sagar,678,0.0020984583644443333
01-07-2025,Uttar Pradesh,Bulandshahr,3997,0.09556438768664122
01-07-2025,Madhya Pradesh,Shajapur,722,0.007898588037626997
01-07-2025,Uttar Pradesh,Banda,1196,0.05926409043068592
01-07-2025,Maharashtra,Nandurbar,1105,0.0547642611901088
01-07-2025,Madhya Pradesh,Tikamgarh,1578,0.07348407170086846
01-07-2025,Bihar,Muzaffarpur,711,0.005784453741542128
01-07-2025,Bihar,Gaya,2194,0.08445326928272845
01-07-2025,Bihar,Purnia,758,0.01855551057966398
01-07-2025,Madhya Pradesh,Narsinghpur,1688,0.0763570451697706
01-07-2025,Madhya Pradesh,Seoni,926,0.03481373644403185
01-07-2025,Chhattisgarh,Rajnandgaon,706,0.0063124510387230215
01-07-2025,Tamil Nadu,Erode,703,0.005784453741542128
01-07-2025,Odisha,Cuttack,1480,0.07119268040943305
01-07-2025,Jharkhand,Latehar,862,0.027185488448884798
01-07-2025,Madhya Pradesh,Barwani,8081,0.0967423096210136
01-07-2025,Gujarat,Ahmedabad,960,0.03645778293320845
01-07-2025,Uttar Pradesh,Ambedkar Nagar,1088,0.050846840800042536
01-07-2025,Andhra Pradesh,Kurnool,648,0.0005240822906685816
01-07-2025,Tamil Nadu,The Nilgiris,703,0.005784453741542128
01-07-2025,Uttar Pradesh,Ballia,861,0.026101625247958005
01-07-2025,Maharashtra,Beed,2779,0.09028341947608298
01-07-2025,Punjab,Gurdaspur,1313,0.06776719995023395
01-07-2025,Kerala,Palakkad,652,0.0005240822906685816
01-07-2025,Andhra Pradesh,Chittoor,862,0.027185488448884798
01-07-2025,Haryana,Rohtak,1138,0.0581368486994831
01-07-2025,Telangana,Hyderabad,878,0.02772797029274754
01-07-2025,Maharashtra,Buldhana,1000,0.045282612491180374
01-07-2025,Bihar,Madhubani,706,0.0063124510387230215
01-07-2025,Gujarat,Surendra Nagar,748,0.015877745372966823
01-07-2025,Bihar,West Champaran,1567,0.07348407170086846
01-07-2025,Uttarakhand,Pauri Garhwal,942,0.03536138120247778
01-07-2025,Uttar Pradesh,Azamgarh,847,0.02339837518274901
01-07-2025,Jammu & Kashmir,Rajouri,670,0.0020984583644443333
01-07-2025,Madhya Pradesh,Dindori,1449,0.07119268040943305
01-07-2025,Odisha,Rayagada,937,0.03536138120247778
01-07-2025,Telangana,Warangal,707,0.0063124510387230215
01-07-2025,Uttar Pradesh,Muzaffarnagar,919,0.03481373644403185
01-07-2025,Gujarat,Banaskantha,801,0.020704254576667136
01-07-2025,Uttar Pradesh,Maharajganj,898,0.030445891884355647
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,1247,0.06378834188966742
01-07-2025,Delhi,North East Delhi,2335,0.0850345108340631
01-07-2025,Rajasthan,Dholpur,1959,0.08039557110390061
01-07-2025,Chhattisgarh,Jashpur,1098,0.05364310438676734
01-07-2025,Chhattisgarh,Baloda Bazar,1064,0.050846840800042536
01-07-2025,Maharashtra,Chandrapur,1700,0.07693280707314831
01-07-2025,Rajasthan,Jhalawar,922,0.03481373644403185
01-07-2025,West Bengal,Hooghly,818,0.020704254576667136
01-07-2025,Jharkhand,Seraikela-Kharsawan,651,0.0005240822906685816
01-07-2025,Uttar Pradesh,Mirzapur,784,0.01855551057966398
01-07-2025,West Bengal,Murshidabad,848,0.02339837518274901
01-07-2025,Telangana,Hyderabad,1367,0.071764946991978
01-07-2025,Maharashtra,Gondiya,1276,0.06549125957038315
01-07-2025,Uttar Pradesh,Hathras,798,0.020704254576667136
01-07-2025,Odisha,Cuttack,852,0.02339837518274901
01-07-2025,Uttar Pradesh,Shamli,879,0.02772797029274754
01-07-2025,Tamil Nadu,Dindigul,887,0.02881403570892871
01-07-2025,Gujarat,Vadodara,1575,0.07348407170086846
01-07-2025,Bihar,Darbhanga,894,0.030445891884355647
01-07-2025,Maharashtra,Jalna,5362,0.09556438768664122
01-07-2025,Madhya Pradesh,Rajgarh,2428,0.08736341363431355
01-07-2025,Maharashtra,Ratnagiri,1191,0.05926409043068592
01-07-2025,Maharashtra,Thane,1455,0.07119268040943305
01-07-2025,Uttar Pradesh,Jaunpur,2891,0.09204017039329826
01-07-2025,Uttar Pradesh,Kaushambi,821,0.020704254576667136
01-07-2025,Gujarat,Dahod,1244,0.06322147034366565
01-07-2025,Uttar Pradesh,Bara Banki,790,0.01855551057966398
01-07-2025,Uttar Pradesh,Varanasi,681,0.0020984583644443333
01-07-2025,Haryana,Panipat,9154,0.0967423096210136
01-07-2025,Madhya Pradesh,Dhar,1842,0.07808550019695992
01-07-2025,Uttar Pradesh,Fatehpur,1197,0.05926409043068592
01-07-2025,Punjab,Jalandhar,1258,0.06378834188966742
01-07-2025,Andhra Pradesh,East Godavari,651,0.0005240822906685816
01-07-2025,Gujarat,Ahmedabad,1961,0.08039557110390061
01-07-2025,Jammu & Kashmir,Srinagar,749,0.015877745372966823
01-07-2025,Uttar Pradesh,Lalitpur,818,0.020704254576667136
01-07-2025,Maharashtra,Pune,810,0.020704254576667136
01-07-2025,Gujarat,Surat,1387,0.0723376008932739
01-07-2025,Uttar Pradesh,Rae Bareli,2535,0.08736341363431355
01-07-2025,Uttar Pradesh,Auraiya,952,0.03645778293320845
01-07-2025,Tamil Nadu,Coimbatore,652,0.0005240822906685816
01-07-2025,Madhya Pradesh,Rewa,1170,0.05926409043068592
01-07-2025,Haryana,Sirsa,830,0.021242349822598428
01-07-2025,Uttar Pradesh,Ghaziabad,1163,0.05926409043068592
01-07-2025,Uttar Pradesh,Mirzapur,1514,0.07119268040943305
01-07-2025,Odisha,Nuapada,1814,0.07808550019695992
01-07-2025,Punjab,Rupnagar,779,0.01855551057966398
01-07-2025,Madhya Pradesh,Morena,2910,0.09204017039329826
01-07-2025,Bihar,Nawada,757,0.01855551057966398
01-07-2025,Bihar,Saharsa,1065,0.050846840800042536
01-07-2025,Maharashtra,Ratnagiri,831,0.021242349822598428
01-07-2025,Rajasthan,Udaipur,846,0.0217808092595988
01-07-2025,Uttar Pradesh,Sultanpur,919,0.03481373644403185
01-07-2025,West Bengal,Murshidabad,1034,0.04861663084490919
01-07-2025,Uttar Pradesh,Banda,1300,0.06776719995023395
01-07-2025,Madhya Pradesh,Betul,794,0.019629155672885035
01-07-2025,Bihar,Gaya,695,0.0036760332874871127
01-07-2025,Maharashtra,Pune,776,0.01801923259755811
01-07-2025,West Bengal,Puruliya,779,0.01855551057966398
01-07-2025,Uttar Pradesh,Allahabad,2084,0.08445326928272845
01-07-2025,Gujarat,Kachchh,2542,0.08911423162438226
01-07-2025,Rajasthan,Bikaner,1852,0.07808550019695992
01-07-2025,Madhya Pradesh,Ujjain,853,0.02339837518274901
01-07-2025,Rajasthan,Nagaur,1011,0.045282612491180374
01-07-2025,Maharashtra,Nashik,1411,0.071764946991978
01-07-2025,West Bengal,Murshidabad,1803,0.07808550019695992
01-07-2025,Uttar Pradesh,Rampur,1402,0.071764946991978
01-07-2025,Karnataka,Haveri,708,0.005784453741542128
01-07-2025,Uttar Pradesh,Agra,1223,0.06322147034366565
01-07-2025,Madhya Pradesh,Sehore,942,0.03536138120247778
01-07-2025,Tamil Nadu,Tiruvallur,649,0.0005240822906685816
01-07-2025,Chhattisgarh,Janjgir-champa,3944,0.09556438768664122
01-07-2025,Punjab,Patiala,1120,0.0570111312893713
01-07-2025,Chhattisgarh,Bemetara,1894,0.07808550019695992
01-07-2025,West Bengal,Murshidabad,1674,0.07520668936224129
01-07-2025,Odisha,Angul,713,0.007898588037626997
01-07-2025,Nagaland,Wokha,917,0.03481373644403185
01-07-2025,Tripura,Sepahijala,652,0.0005240822906685816
01-07-2025,West Bengal,Murshidabad,650,0.0005240822906685816
01-07-2025,West Bengal,South 24 Parganas,668,0.0020984583644443333
01-07-2025,Bihar,Darbhanga,819,0.020704254576667136
01-07-2025,Rajasthan,Udaipur,732,0.01267636171192199
01-07-2025,Madhya Pradesh,Khargone,762,0.01694776453489799
01-07-2025,Maharashtra,Amravati,861,0.026101625247958005
01-07-2025,Maharashtra,Nashik,1941,0.08039557110390061
01-07-2025,Tamil Nadu,Kancheepuram,821,0.020704254576667136
01-07-2025,Rajasthan,Jaipur,764,0.01694776453489799
01-07-2025,Haryana,Yamuna Nagar,750,0.016412573963858756
01-07-2025,Maharashtra,Nanded,2930,0.09204017039329826
01-07-2025,Madhya Pradesh,Bhind,909,0.03481373644403185
01-07-2025,Uttar Pradesh,Jhansi,786,0.01855551057966398
01-07-2025,Madhya Pradesh,Ujjain,722,0.007898588037626997
01-07-2025,Madhya Pradesh,Chhindwara,1353,0.071764946991978
01-07-2025,Uttar Pradesh,Kheri,776,0.01801923259755811
01-07-2025,Uttar Pradesh,Amroha,702,0.0036760332874871127
01-07-2025,Kerala,Ernakulam,702,0.0036760332874871127
01-07-2025,Uttar Pradesh,Amroha,842,0.0217808092595988
01-07-2025,Haryana,Sonipat,653,0.0005240822906685816
01-07-2025,Uttar Pradesh,Shamli,1666,0.07520668936224129
01-07-2025,Uttar Pradesh,Kanpur Nagar,762,0.01694776453489799
01-07-2025,Maharashtra,Beed,829,0.021242349822598428
01-07-2025,Bihar,Gopalganj,752,0.016412573963858756
01-07-2025,Madhya Pradesh,Bhopal,914,0.03481373644403185
01-07-2025,Madhya Pradesh,Ratlam,8115,0.0967423096210136
01-07-2025,Punjab,Patiala,1599,0.07405788913198608
01-07-2025,Uttar Pradesh,Muzaffarnagar,1420,0.07119268040943305
01-07-2025,Jharkhand,Ranchi,1223,0.06322147034366565
01-07-2025,Bihar,Siwan,814,0.020704254576667136
01-07-2025,Bihar,Jamui,1212,0.060392858547045236
01-07-2025,Bihar,Munger,697,0.0042026035735486245
01-07-2025,Bihar,Vaishali,1438,0.07119268040943305
01-07-2025,Bihar,Madhepura,685,0.0020984583644443333
01-07-2025,Maharashtra,Latur,2604,0.08911423162438226
01-07-2025,Uttar Pradesh,Shamli,2292,0.08445326928272845
01-07-2025,Uttar Pradesh,Rampur,1855,0.07808550019695992
01-07-2025,Uttarakhand,Haridwar,1323,0.06776719995023395
01-07-2025,Gujarat,Porbandar,688,0.0036760332874871127
01-07-2025,Jharkhand,Ranchi,1156,0.05926409043068592
01-07-2025,Tamil Nadu,Perambalur,2169,0.08445326928272845
01-07-2025,Maharashtra,Dhule,878,0.02772797029274754
01-07-2025,Maharashtra,Bhandara,712,0.0063124510387230215
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,2198,0.08445326928272845
01-07-2025,Maharashtra,Thane,2288,0.08445326928272845
01-07-2025,Bihar,East Champaran,1055,0.04973098135782328
01-07-2025,Chhattisgarh,Surajpur,982,0.04030689361253026
01-07-2025,Maharashtra,Nandurbar,716,0.007898588037626997
01-07-2025,Gujarat,Banaskantha,1454,0.07119268040943305
01-07-2025,Uttar Pradesh,Mathura,1220,0.06322147034366565
01-07-2025,Telangana,K.v. Rangareddy,835,0.021242349822598428
01-07-2025,Madhya Pradesh,Damoh,655,0.0005240822906685816
01-07-2025,Chhattisgarh,Bilaspur,1777,0.07808550019695992
01-07-2025,Bihar,Begusarai,892,0.02881403570892871
01-07-2025,West Bengal,Howrah,1134,0.0581368486994831
01-07-2025,Bihar,Muzaffarpur,1268,0.06492323624326646
01-07-2025,Tamil Nadu,Tiruvallur,664,0.0020984583644443333
01-07-2025,Uttar Pradesh,Ghaziabad,1303,0.06776719995023395
01-07-2025,Tamil Nadu,Madurai,699,0.0042026035735486245
01-07-2025,Bihar,Araria,1967,0.08213223169006634
01-07-2025,Maharashtra,Jalna,801,0.020704254576667136
01-07-2025,Madhya Pradesh,Jhabua,3304,0.09438805860604471
01-07-2025,Madhya Pradesh,Ashok Nagar,2523,0.08736341363431355
01-07-2025,Uttar Pradesh,Moradabad,943,0.03645778293320845
01-07-2025,Telangana,K.v. Rangareddy,688,0.0036760332874871127
01-07-2025,Madhya Pradesh,Shajapur,1022,0.045282612491180374
01-07-2025,Odisha,Balangir,737,0.01267636171192199
01-07-2025,Madhya Pradesh,Shivpuri,6919,0.0967423096210136
01-07-2025,Uttar Pradesh,Gorakhpur,947,0.03645778293320845
01-07-2025,Uttar Pradesh,Gorakhpur,959,0.03645778293320845
01-07-2025,Rajasthan,Hanumangarh,1590,0.07405788913198608
01-07-2025,Punjab,Tarn Taran,1553,0.07348407170086846
01-07-2025,Bihar,Saharsa,834,0.021242349822598428
01-07-2025,Madhya Pradesh,Bhind,800,0.020704254576667136
01-07-2025,Madhya Pradesh,Hoshangabad,2927,0.09204017039329826
01-07-2025,Madhya Pradesh,Betul,1066,0.050846840800042536
01-07-2025,Uttar Pradesh,Mathura,1562,0.07348407170086846
01-07-2025,Maharashtra,Nashik,1167,0.05926409043068592
01-07-2025,Uttar Pradesh,Kanpur Dehat,880,0.028270819296595584
01-07-2025,Tamil Nadu,Cuddalore,1175,0.05926409043068592
01-07-2025,Madhya Pradesh,Hoshangabad,1338,0.06776719995023395
01-07-2025,Maharashtra,Akola,675,0.0020984583644443333
01-07-2025,Tamil Nadu,Thanjavur,673,0.0015733112327384058
01-07-2025,Uttar Pradesh,Kheri,1131,0.0581368486994831
01-07-2025,Madhya Pradesh,Indore,1559,0.07348407170086846
01-07-2025,Tamil Nadu,Salem,994,0.043620671891777096
01-07-2025,Uttar Pradesh,Bareilly,672,0.0015733112327384058
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,881,0.028270819296595584
01-07-2025,Rajasthan,Jaisalmer,836,0.021242349822598428
01-07-2025,Uttar Pradesh,Kannauj,1150,0.05926409043068592
01-07-2025,Maharashtra,Sangli,1224,0.06322147034366565
01-07-2025,Karnataka,Davangere,874,0.02772797029274754
01-07-2025,Uttar Pradesh,Kaushambi,2152,0.08445326928272845
01-07-2025,Chhattisgarh,Janjgir-champa,989,0.041962101209954805
01-07-2025,Tamil Nadu,Dindigul,778,0.01855551057966398
01-07-2025,Uttar Pradesh,Ambedkar Nagar,684,0.0020984583644443333
01-07-2025,Madhya Pradesh,Bhind,834,0.021242349822598428
01-07-2025,Chandigarh,Chandigarh,2454,0.08736341363431355
01-07-2025,Maharashtra,Solapur,1554,0.07348407170086846
01-07-2025,Bihar,Gopalganj,1393,0.0723376008932739
01-07-2025,Madhya Pradesh,Umaria,843,0.0217808092595988
01-07-2025,Uttar Pradesh,Maharajganj,1089,0.050846840800042536
01-07-2025,Uttar Pradesh,Kasganj,848,0.02339837518274901
01-07-2025,Maharashtra,Thane,1137,0.0581368486994831
01-07-2025,Bihar,Munger,693,0.0036760332874871127
01-07-2025,Jharkhand,Godda,739,0.01480917315247765
01-07-2025,Uttar Pradesh,Pilibhit,3872,0.09556438768664122
01-07-2025,Maharashtra,Beed,1218,0.06322147034366565
01-07-2025,Uttar Pradesh,Jaunpur,707,0.0063124510387230215
01-07-2025,Bihar,Vaishali,731,0.011612118586514564
01-07-2025,Madhya Pradesh,Vidisha,1935,0.08039557110390061
01-07-2025,Madhya Pradesh,Seoni,993,0.043620671891777096
01-07-2025,Maharashtra,Yavatmal,651,0.0005240822906685816
01-07-2025,Gujarat,Bhavnagar,852,0.02339837518274901
01-07-2025,Jharkhand,Giridih,1450,0.07119268040943305
01-07-2025,Chhattisgarh,Jashpur,837,0.021242349822598428
01-07-2025,Uttar Pradesh,Fatehpur,926,0.03481373644403185
01-07-2025,Madhya Pradesh,Rewa,1324,0.06776719995023395
01-07-2025,Uttar Pradesh,Lalitpur,2019,0.08387242085846591
01-07-2025,Uttarakhand,Dehradun,898,0.030445891884355647
01-07-2025,Rajasthan,Bhilwara,679,0.0020984583644443333
01-07-2025,Chhattisgarh,Rajnandgaon,2153,0.08445326928272845
01-07-2025,Uttar Pradesh,Maharajganj,832,0.021242349822598428
01-07-2025,Bihar,Sheikhpura,864,0.027185488448884798
01-07-2025,Tamil Nadu,Namakkal,855,0.02339837518274901
01-07-2025,Maharashtra,Nanded,3441,0.09556438768664122
01-07-2025,Madhya Pradesh,Indore,1040,0.04973098135782328
01-07-2025,Uttar Pradesh,Gonda,839,0.0217808092595988
01-07-2025,Maharashtra,Gondiya,681,0.0020984583644443333
01-07-2025,Madhya Pradesh,Sagar,1279,0.06549125957038315
01-07-2025,Uttar Pradesh,Kaushambi,1343,0.06947820195552934
01-07-2025,Bihar,Sitamarhi,1038,0.04973098135782328
01-07-2025,Bihar,Muzaffarpur,1464,0.07119268040943305
01-07-2025,Madhya Pradesh,Katni,806,0.020704254576667136
01-07-2025,Uttar Pradesh,Sitapur,926,0.03481373644403185
